addref,city,assembly,body,make,model,year,engine,transmission,fuel,color,registered,mileage,price
7928406,Sargodha,,Hatchback,Suzuki,Alto,,660,Manual,Petrol,Solid White,Un-Registered,11,2623000
7928404,Thatta,,Hatchback,Suzuki,Mehran,2017,796,Manual,Petrol,Solid White,Karachi,82000,970000
7919828,Fateh,Imported,Sedan,Toyota,Prius,2007,1500,Automatic,Petrol,Beige,Islamabad,170000,3150000
7928403,Okara,,Compact sedan,Honda,City,2022,1200,Manual,Petrol,Taffeta White,Punjab,48000,4350000
7928408,Rawalpindi,,Van,Suzuki,Bolan,2021,800,Manual,Petrol,Solid White,Islamabad,11000,2000000
7928405,Lahore,,Hatchback,Daihatsu,Cuore,2004,800,Manual,Petrol,Blue,Lahore,227000,750000
7928409,Gujranwala,Imported,,Nissan,Roox,,660,Automatic,Hybrid,Black,Un-Registered,37800,3850000
7928410,Lahore,,Mini Van,Changan,Karvaan,2022,999,Manual,Petrol,Silver,Lahore,22000,2800000
7928415,Karachi,,Sedan,Honda,City,2006,1300,Manual,Petrol,Blue,Sindh,145000,1495000
7928417,Islamabad,,Double Cabin,Toyota,Hilux,2021,2800,Automatic,Diesel,Grey Graphite,Islamabad,64000,12000000
7928413,Lahore,,Sedan,Toyota,Corolla,2004,1300,Manual,Petrol,White,Sindh,100000,1350000
7928420,Okara,,Sedan,Toyota,Corolla,,1598,Automatic,Petrol,Super White,Punjab,19900,6250000
7817363,Lahore,Imported,SUV,Toyota,Land,2017,4600,Automatic,Petrol,White,Punjab,30000,52500000
7928421,Islamabad,,Sedan,Toyota,Corolla,,1598,Automatic,Petrol,Super White,Un-Registered,11,6850000
7928422,Faisalabad,,Hatchback,Suzuki,Mehran,2004,800,Manual,Petrol,Snow White Pearl,Gujranwala,45000,500000
7928424,Lahore,Imported,Crossover,MG,HS,2021,1500,Automatic,Petrol,White,Punjab,11500,7250000
7928369,Gujranwala,,SUV,Toyota,Fortuner,2020,2800,Automatic,Diesel,Black,Punjab,37035,15700000
7928368,Lahore,Imported,Sedan,BMW,3,2004,2000,Automatic,Petrol,Silver,Islamabad,160000,2700000
7928349,Lahore,,Hatchback,Suzuki,Cultus,2014,1000,Manual,Petrol,Solid White,Lahore,65065,1275000
7928347,Karachi,Imported,SUV,Toyota,Land,2011,4600,Automatic,Petrol,White,Islamabad,72000,43000000
7928351,Gujranwala,Imported,Crossover,Honda,Vezel,2013,1500,Automatic,Hybrid,White,Lahore,110000,4350000
7928350,Lahore,,Hatchback,Suzuki,Mehran,2007,800,Manual,Petrol,Snow White Pearl,Lahore,100000,625000
7928352,Karachi,Imported,Micro Van,Suzuki,Every,2014,660,Automatic,Petrol,Silver,Karachi,61000,2100000
7928356,Quetta,,Hatchback,Suzuki,Swift,2013,1300,Manual,Petrol,Solid White,Karachi,99000,1750000
7928353,Shakargarh,,Hatchback,Suzuki,Alto,2006,1000,Manual,Petrol,Gold,Lahore,200000,800000
7831926,Nowshera,Imported,Sedan,Toyota,Allion,2007,1500,Automatic,Petrol,Silver,Islamabad,140000,1950000
7928360,Karachi,Imported,Micro Van,Suzuki,Every,2016,660,Automatic,Petrol,White,Karachi,99,1400000
7928363,Lahore,Imported,SUV,Toyota,Prado,2018,2700,Automatic,Petrol,White Pearl Crystal Shine,Un-Registered,76800,32000000
7928364,Hyderabad,,Hatchback,Suzuki,Cultus,2011,1000,Manual,Petrol,Graphite Grey,Sindh,60000,1250000
7928365,Lahore,,Sedan,Honda,City,2018,1500,Automatic,Petrol,White,Lahore,7800,4950000
7928372,Abbottabad,,Sedan,Honda,Civic,2008,1800,Manual,Petrol,,Punjab,180000,1740000
7928367,Karachi,Imported,Sedan,Toyota,Platz,2003,1000,Automatic,Petrol,White,Karachi,189000,1450000
7752855,Karachi,Imported,Crossover,Honda,Vezel,2016,1500,Automatic,Hybrid,White,Karachi,108000,6600000
7928370,Peshawar,Imported,Hatchback,Toyota,Vitz,2001,1000,Automatic,Petrol,Blue,Lahore,100000,1400000
7922896,Islamabad,Imported,SUV,Toyota,Prado,2012,2700,Automatic,Petrol,Attitude Black Mica,Islamabad,110000,17800000
7926443,Islamabad,Imported,Hatchback,Suzuki,Alto,2012,660,Automatic,Petrol,Silver,Rawalpindi,51000,2025000
7928373,Lahore,,Sedan,Honda,Civic,2003,1600,Manual,Petrol,Black,Punjab,132000,1660000
7531481,Karachi,Imported,,Honda,Vezel,2018,1500,Automatic,Hybrid,,Un-Registered,39401,8500000
7928379,Lahore,,,Suzuki,Mehran,1992,660,Manual,Petrol,Grey,Faisalabad,150000,330000
7928376,Karachi,,Hatchback,Suzuki,Wagon,2017,1000,Manual,Petrol,Graphite Grey,Sindh,89000,2050000
7411212,Karachi,,Hatchback,Suzuki,Alto,2021,660,Automatic,Petrol,White,Sindh,36700,2600000
7928380,Sargodha,,Hatchback,Suzuki,Cultus,2003,1000,Manual,Petrol,Silver,Punjab,75000,750000
7928316,Karachi,,Hatchback,Suzuki,Alto,2021,660,Manual,Petrol,Silky Silver,Karachi,32700,2200000
7928317,Faisalabad,,Hatchback,Suzuki,Cultus,2015,1000,Manual,Petrol,Graphite Grey,Faisalabad,30000,1625000
7928319,Peshawar,,Sedan,Toyota,Corolla,2005,1500,Manual,,Blue,Sindh,150000,1300000
7928322,Karachi,Imported,Hatchback,Toyota,Aqua,2021,1500,Automatic,Hybrid,White,Un-Registered,56000,9200000
7928321,Islamabad,,Sedan,Honda,Civic,2022,1500,Automatic,Petrol,Black,Islamabad,61000,9700000
7928320,Lahore,Imported,Sedan,Toyota,Prius,2007,1500,Automatic,Petrol,Green,Punjab,170000,2850000
7928318,Quetta,,Hatchback,Suzuki,Alto,2010,1000,Manual,Petrol,Solid White,Sindh,105000,1150000
7928325,Faisalabad,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,White,Punjab,26000,3100000
7728639,Sialkot,,Sedan,Honda,City,2017,1300,Automatic,Petrol,Taffeta White,Lahore,97000,3495000
7928333,Sargodha,,Hatchback,Suzuki,Cultus,2017,1000,Manual,Petrol,Graphite Grey,Lahore,55200,2535000
7928332,Karachi,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,Silky Silver,Karachi,22500,3380000
7928328,Lahore,,Sedan,Honda,Civic,2005,1600,Automatic,Petrol,Crystal Black,Punjab,230000,1530000
7928331,Gujrat,Imported,SUV,Toyota,Prado,1997,3000,Automatic,Diesel,Green,Lahore,240000,4200000
7928329,Lahore,Imported,Hatchback,Toyota,Vitz,2009,1000,Automatic,Petrol,Silver,Punjab,113460,2480000
7928326,Lahore,,Sedan,Honda,City,2006,1300,Automatic,Petrol,Taffeta White,Lahore,162000,1750000
7928335,Lahore,Imported,Hatchback,Toyota,Aqua,2015,1500,Automatic,Hybrid,Blue Metallic,Punjab,102000,3800000
7928334,Faisalabad,Imported,Sedan,Honda,Civic,2021,1800,Automatic,Petrol,Taffeta White,Islamabad,38000,6450000
7928338,Lahore,Imported,Hatchback,Suzuki,Wagon,2018,660,Automatic,Hybrid,Orange,Punjab,30000,3200000
7928342,Mardan,,Sedan,Toyota,Corolla,1993,1300,Manual,Petrol,White,Mardan,1,1430000
7928340,Shah,,Sedan,Honda,Civic,2014,1800,Manual,Petrol,Red,Islamabad,180000,3400000
7928345,Rawalpindi,Imported,Hatchback,Suzuki,Khyber,1992,1000,Manual,Petrol,White,Karachi,40000,400000
7861156,Lahore,,SUV,KIA,Sportage,,1999,Automatic,Petrol,Black,Un-Registered,10,9924000
7928339,Karachi,,Hatchback,Suzuki,Swift,2016,1300,Automatic,Petrol,White,Karachi,38000,2485000
7825199,Lahore,Imported,,Hyundai,Terracan,2007,3500,Automatic,Petrol,Silver,Karachi,150000,3300000
7387578,Karachi,Imported,,Toyota,Land,1993,4700,Automatic,Petrol,Red,Karachi,110000,3600000
7741487,Lahore,,Double Cabin,Toyota,Hilux,,2800,Automatic,Diesel,Attitude Black,Un-Registered,60,17500000
7928284,Peshawar,Imported,Hatchback,Toyota,Vitz,2013,1000,Automatic,Petrol,Silver,Lahore,99071,2850000
7928281,Karachi,,Hatchback,Daihatsu,Cuore,2006,800,Manual,Petrol,Black,Karachi,568,540000
7928283,Islamabad,,,Mitsubishi,Pajero,1995,1100,Automatic,Petrol,Blue,Karachi,122000,850000
7379496,Vehari,,Compact SUV,Changan,Oshan,2022,1499,Automatic,Petrol,Stellar White,Un-Registered,3500,
7928108,Rawalpindi,,Sedan,Honda,Civic,2022,1800,Automatic,Petrol,Taffeta White,Islamabad,20177,7300000
7928293,Dera,,Hatchback,Suzuki,Mehran,2019,796,Manual,Petrol,Silky Silver,Karachi,37500,1330000
7928291,Peshawar,Imported,Sedan,Toyota,Corolla,2015,1798,Automatic,Petrol,Super white,Islamabad,160000,4800000
7928297,Rawalpindi,,Hatchback,Suzuki,Mehran,2014,800,Manual,Petrol,White,Islamabad,51000,1200000
7928290,Lahore,,Sedan,Toyota,Corolla,2019,1300,Automatic,Petrol,Grey Graphite,Punjab,67000,4395000
7928299,Karachi,,Hatchback,Suzuki,Cultus,2016,1000,Manual,Petrol,Silver,Sindh,69500,1650000
7592261,Sialkot,,Sedan,Honda,Civic,2014,1800,Automatic,Petrol,Bronze,Lahore,131000,3675000
7928301,Peshawar,Imported,Sedan,Toyota,Corolla,2022,1598,Automatic,Petrol,Attitude Black,Islamabad,16000,6500000
7529416,Lahore,,SUV,Hyundai,Tucson,2022,2000,Automatic,Petrol,White,Punjab,1600,9450000
7745688,Pir,,Hatchback,Suzuki,Cultus,2006,1000,Manual,Petrol,White,Lahore,86000,780000
7928300,Peshawar,Imported,Sedan,Honda,Civic,1999,1500,Manual,Petrol,Golden,Sindh,1,970000
7928303,Chakwal,,Sedan,Honda,Civic,2014,1800,Automatic,Petrol,Habareno Red,Lahore,125000,3400000
7928304,Islamabad,,Sedan,Honda,City,2006,1300,Manual,Petrol,Black,Islamabad,110000,1675000
7928309,Faisalabad,,Sedan,Toyota,Corolla,2015,1798,Automatic,Petrol,Super white,Islamabad,115000,3770000
7928302,Gujrat,Imported,Sedan,Toyota,Camry,2006,2400,Automatic,Petrol,Black,Lahore,193000,3100000
7481590,Lahore,,Sedan,Honda,City,2012,1300,Manual,Petrol,Taffeta White,Punjab,170000,2500000
7928305,Rawalpindi,,Sedan,Honda,City,2008,1300,Automatic,Petrol,Alabaster Silver,Islamabad,170000,2200000
7928312,Faisalabad,,Hatchback,Suzuki,Wagon,2021,1000,Manual,Petrol,Grey,Islamabad,31750,2675000
7928307,Sukkur,,Hatchback,Suzuki,Cultus,2017,1000,Manual,Petrol,Silver,Sindh,47000,1695000
7260771,Lala,,,Prince,K07,2021,1000,Manual,Petrol,White,Punjab,70000,2000000
7861897,Lahore,,Sedan,Honda,Civic,2020,1800,Automatic,Petrol,White,Lahore,79000,6300000
7928227,Islamabad,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Taffeta White,Lahore,133000,3250000
7928242,Lahore,,Hatchback,Suzuki,Cultus,2018,1000,Manual,Petrol,Silver,Lahore,35000,2650000
7928244,Lahore,,Sedan,Honda,Civic,2011,1800,Automatic,Petrol,Black,Lahore,100000,2150000
7928241,Lahore,,Hatchback,Suzuki,Wagon,2021,1000,Manual,Petrol,White,Punjab,22000,2665000
7928245,Islamabad,,Sedan,Mercedes,Benz,2013,1800,Automatic,Petrol,Black,Islamabad,135000,6500000
7427502,Islamabad,,Compact SUV,Haval,H6,2022,1500,Automatic,Petrol,Black,Islamabad,15000,
7928249,Gujranwala,Imported,Hatchback,Daihatsu,Thor,2018,1000,Automatic,Petrol,Blue,Un-Registered,21000,3375000
7928252,Jhelum,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,White,Lahore,165454,3600000
7928257,Sialkot,,SUV,Toyota,Fortuner,2021,2800,Automatic,Diesel,Super White,Punjab,21000,16800000
7928259,Dir,Imported,SUV,Toyota,Hilux,2017,2400,Automatic,Diesel,White,Karachi,212000,8500000
7928264,Sahiwal,,Van,Suzuki,Bolan,2016,800,Manual,Petrol,Solid White,Sahiwal,153000,1200000
7928266,Sialkot,Imported,,Nissan,Note,2019,1200,Automatic,Hybrid,Grey,Punjab,84000,4850000
7928270,Multan,,Sedan,Honda,Civic,2019,1800,Automatic,Petrol,Taffeta White,Islamabad,55000,6400000
7928265,Layyah,,Hatchback,Suzuki,Alto,2012,1000,Manual,Petrol,White,Islamabad,140100,1350000
7928263,Chiniot,,Sedan,Honda,Civic,2022,1500,Automatic,Petrol,Taffeta White,Punjab,11000,9500000
7928273,Rawalpindi,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Silky Silver,Punjab,27000,2540000
7499689,Karachi,,Sedan,Honda,Civic,2017,1800,Automatic,Petrol,Crystal Black,Karachi,49000,4850000
7928271,Mardan,Imported,Sedan,Changan,Alsvin,2021,1500,Automatic,Petrol,Steller White,Islamabad,27000,4300000
7928276,Rawalpindi,Imported,Hatchback,Toyota,Passo,2006,1000,Automatic,Petrol,White,Sindh,130000,1850000
7928275,Karachi,,Mini Van,Suzuki,Bolan,2005,800,Manual,Petrol,Solid White,Sindh,76800,550000
7876956,Rawalpindi,,Sedan,Honda,Civic,2019,1800,Automatic,Petrol,Taffeta White,Islamabad,48000,6300000
7820756,Karachi,Imported,Hatchback,Daihatsu,Mira,2019,660,Automatic,Petrol,White,Karachi,115000,3625000
7618146,Lahore,Imported,Micro Van,Suzuki,Every,2014,660,Automatic,Petrol,White,Lahore,100000,1730000
7750121,Multan,,,KIA,Picanto,2022,1000,Manual,Petrol,White,Punjab,25000,3200000
7609319,Karachi,,,Changan,Karvaan,2022,1000,Manual,Petrol,White,Sindh,8840,2800000
7861900,Lahore,Imported,SUV,Mercedes,Benz,2021,80,Automatic,,White,Un-Registered,1,37000000
7928205,Karachi,Imported,Sedan,Toyota,Prius,2013,1800,Automatic,Hybrid,White,Sindh,96000,4600000
7669906,Faisalabad,,Hatchback,Daihatsu,Cuore,2011,800,Manual,Petrol,Silver,Lahore,120000,1100000
7928207,Lahore,,Compact SUV,MG,ZS,2021,1490,Automatic,Petrol,White,Punjab,30000,5250000
7928210,Jhang,,Sedan,Honda,City,2017,1300,Manual,Petrol,Lunar Silver Metallic,Lahore,58000,3250000
7928212,Jhelum,,Compact SUV,Haval,H6,,1500,Automatic,Petrol,Diamond Black,Islamabad,4600,10400000
7928211,Abbottabad,,Sedan,Toyota,Yaris,2021,1300,Automatic,Petrol,Super White,Rawalpindi,26000,4300000
7708619,Lahore,,Hatchback,Suzuki,Cultus,2022,1000,Automatic,Petrol,White,Punjab,18000,3650000
7928215,Lahore,,Hatchback,Suzuki,Alto,2021,660,Automatic,Petrol,Solid White,Punjab,31000,2750000
7928217,Peshawar,,Hatchback,Suzuki,Mehran,2019,796,Manual,Petrol,Solid White,Islamabad,54100,1475000
7928220,Karachi,,Sedan,Toyota,Corolla,2017,1300,Automatic,Petrol,Strong Blue,Karachi,87000,3550000
7928225,Islamabad,Imported,Hatchback,Mitsubishi,Mirage,2014,1000,Automatic,Petrol,Blue,Islamabad,24,2480000
7928222,Gujranwala,,Mini Van,Suzuki,APV,2006,1500,Manual,Petrol,Blue,Lahore,100000,1350000
7828998,Lahore,,Hatchback,Suzuki,Alto,,660,Manual,Petrol,Silver,Un-Registered,300,2640000
7928223,Lahore,,MPV,Honda,BR-V,2017,1500,Automatic,Petrol,White,Lahore,70000,3800000
7928233,Peshawar,,Hatchback,Suzuki,Cultus,2005,1000,Manual,,White,Lahore,2000,780000
7928232,Faisalabad,,Sedan,Toyota,Corolla,2012,1600,Automatic,Petrol,Silver,Lahore,150476,3000000
7928231,Jhelum,,Hatchback,Suzuki,Cultus,2018,1000,Manual,Petrol,White,Lahore,40000,2950000
7653527,Faisalabad,Imported,Sedan,Toyota,Mark,2005,2500,Automatic,Petrol,Black,Karachi,112000,5200000
7928234,Lahore,Imported,,Honda,Vezel,2014,1500,Automatic,Hybrid,Black,Lahore,83000,5075000
7928238,Lahore,,Hatchback,Suzuki,Cultus,2016,1000,Manual,Petrol,Solid White,Lahore,77000,1675000
7928229,Lahore,,Sedan,Changan,Alsvin,2022,1500,Automatic,Petrol,Grey,Punjab,16320,4500000
7928237,Lahore,,Hatchback,Suzuki,Mehran,2013,800,Manual,Petrol,White,Punjab,71000,940000
7928239,Lahore,,Sedan,Honda,Civic,2007,1800,Automatic,Petrol,Grey,Lahore,190000,2250000
7861947,Islamabad,Imported,Crossover,Lexus,RX,2010,3500,Automatic,Petrol,White,Islamabad,109000,10000000
7861782,Lahore,Imported,Sedan,Mercedes,Benz,2020,1991,Automatic,Petrol,White,Un-Registered,6500,47500000
7928240,Peshawar,,Sedan,Toyota,Corolla,2014,1300,Manual,Petrol,Attitude Black,Lahore,91000,2950000
7928168,Lahore,,Sedan,Honda,Civic,2018,1800,Automatic,Petrol,Modern Steel Metallic,Islamabad,68508,5260000
7928171,Sargodha,,Hatchback,Suzuki,Cultus,2010,1000,Manual,Petrol,Solid White,Multan,87000,1250000
7928158,Rawalpindi,,Sedan,Honda,Civic,2018,1800,Automatic,Petrol,Modern Steel Metallic,Islamabad,105000,5225000
6311900,Lahore,Imported,Hatchback,Subaru,Stella,2016,660,Automatic,Petrol,White,Punjab,35000,2600000
7928175,Faisalabad,,,Honda,City,2019,1300,Manual,Petrol,White,Islamabad,129000,3600000
7928177,Sialkot,,Hatchback,Suzuki,Alto,2021,660,Manual,Petrol,Solid White,Punjab,3707,2285000
7928178,Burewala,,Sedan,Toyota,Yaris,2020,1500,Automatic,Petrol,White,Islamabad,32000,4550000
7928173,Lahore,,,Prince,K01,2022,1000,Manual,Petrol,White,Un-Registered,7000,1645000
7928181,Lahore,Imported,,Suzuki,Alto,1997,1800,Automatic,Petrol,Turquoise,Lahore,123,990000
7928180,Rawalpindi,Imported,,Toyota,Rush,2009,1500,Automatic,Petrol,White,Islamabad,124000,3650000
7928183,Charsadda,,Hatchback,Suzuki,Mehran,2011,800,Manual,Petrol,Silver Metallic,Multan,55000,800000
7928187,Dera,,Sedan,Toyota,Corolla,2015,1600,Automatic,Petrol,Silver Metallic,Islamabad,19900,4550000
7928193,Islamabad,,Sedan,Honda,Civic,2017,1800,Automatic,Petrol,Silver,Islamabad,116385,4900000
7928190,Multan,,MPV,Honda,BR-V,2017,1500,Automatic,Petrol,Silver,Lahore,77000,4200000
7928189,D.G.Khan,,Hatchback,Suzuki,Wagon,2019,1000,Manual,Petrol,Solid White,Lahore,40000,2325000
7928196,Hyderabad,,Hatchback,Suzuki,Cultus,2015,1000,Manual,Petrol,Silky Silver,Sindh,100000,1360000
7810908,Peshawar,,Hatchback,Suzuki,Alto,2010,1000,Manual,Petrol,Grey,Lahore,88000,1220000
7586241,Karachi,,Hatchback,Suzuki,Swift,2010,1300,Manual,Petrol,Red,Sindh,114000,1300000
7928194,Kohat,,Hatchback,Suzuki,Cultus,2017,1000,Manual,Petrol,White,Sindh,92000,1565000
7928197,Islamabad,Imported,Sedan,Audi,A4,2017,1400,Automatic,Petrol,Black,Islamabad,108000,11200000
7928206,Lahore,,Sedan,Toyota,Corolla,2019,1300,Automatic,Petrol,Attitude Black,Islamabad,58000,4290000
7928204,Peshawar,Imported,Station Wagon,Nissan,Wingroad,2007,1500,Automatic,Petrol,White,Islamabad,8000,1800000
7856684,Karachi,,Sedan,Hyundai,Elantra,2022,2000,Automatic,Petrol,Black,Karachi,8000,
7862562,Lahore,,Sedan,Toyota,Corolla,2020,1600,Automatic,Petrol,Super White,Punjab,33000,5300000
7928135,Sargodha,,Sedan,Toyota,Corolla,2014,1300,Manual,Petrol,White,Lahore,135000,2550000
7928142,Lahore,,Sedan,Honda,City,2015,1500,Automatic,Petrol,Taffeta White,Lahore,120000,3260000
7928141,Kotli,,Sedan,Toyota,Corolla,2006,2000,Manual,Diesel,white,Lahore,150000,2050000
7928138,Karachi,Imported,Micro Van,Nissan,Clipper,2013,660,Automatic,Petrol,White,Sindh,195000,1480000
7928136,Multan,Imported,Hatchback,Toyota,Vitz,2014,1000,Automatic,Petrol,Grey,Islamabad,101000,2550000
7928137,Rawalpindi,,Hatchback,Suzuki,Swift,2022,1242,Automatic,Petrol,Solid White,Islamabad,19000,4900000
7928145,Kotli,,Sedan,Toyota,Corolla,2005,2000,Manual,Diesel,Maroon,Lahore,200000,1550000
7928061,Lahore,Imported,Hatchback,Toyota,Vitz,2005,1000,Automatic,Petrol,,Lahore,86947,1890000
7928140,Islamabad,Imported,Hatchback,Suzuki,Alto,2014,660,Automatic,Petrol,Burgundy,Islamabad,85000,2670000
7928144,Dera,,Sedan,Toyota,Corolla,2022,1598,Automatic,Petrol,Super White,Islamabad,12000,5825000
7928146,Hafizabad,,Sedan,Honda,City,2020,1300,Automatic,Petrol,Silver,Punjab,62000,4175000
7928143,Karachi,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Solid White,Sindh,22000,2465000
7831595,Karachi,Imported,Hatchback,Daihatsu,Move,2021,660,Automatic,Petrol,Blue,Un-Registered,8500,3850000
7928157,Pir,,Hatchback,Suzuki,Wagon,2019,1000,Manual,Petrol,Solid White,Lahore,69000,2650000
7928153,Peshawar,,Sedan,Toyota,Corolla,2010,1300,Manual,Petrol,Black,Lahore,200000,2000000
7708433,Quetta,,Sedan,Toyota,Corolla,2019,1800,Automatic,Petrol,White,Karachi,88000,5800000
7928156,Gujrat,,Sedan,Toyota,Corolla,2010,1300,Manual,Petrol,Gold,Punjab,195000,1850000
7928155,Islamabad,Imported,Hatchback,Suzuki,Alto,2013,660,Automatic,Petrol,Silver,Islamabad,95000,1435000
7593087,Karachi,Imported,Hatchback,Nissan,Note,2017,1198,Automatic,Hybrid,White,Sindh,99000,4600000
7928161,Islamabad,,Sedan,Toyota,Yaris,2021,1300,Manual,Petrol,Super White,Islamabad,17000,4100000
7928163,Mardan,Imported,Sedan,Toyota,Corolla,1995,1500,Manual,Petrol,White,Peshawar,143000,1900000
7928167,Bahawalpur,Imported,Hatchback,Toyota,Vitz,2013,1000,Automatic,Petrol,Black,Lahore,117201,3000000
7469815,Rawalpindi,Imported,Compact hatchback,Honda,Z,1999,660,Automatic,Petrol,Black,Lahore,1,850000
7928095,Peshawar,,Sedan,Honda,Civic,2005,1600,Manual,Petrol,Black,Lahore,185000,1450000
7779509,Karachi,Imported,Hatchback,Toyota,Passo,2012,1000,Automatic,Petrol,Silver,Karachi,90000,2425000
7752138,Faisalabad,Imported,Sedan,Mercedes,Benz,2008,1800,Automatic,Petrol,,Islamabad,199000,4750000
7928096,Lahore,,SUV,Hyundai,Tucson,,1999,Automatic,Petrol,Polar White,Punjab,3000,8490000
7928104,Karachi,Imported,,BMW,3,1992,2000,Automatic,Petrol,White,Lahore,160000,1100000
7928110,Karachi,Imported,,Toyota,Prius,2013,1800,Automatic,Hybrid,Silver,Karachi,110000,4050000
7928103,Lahore,Imported,Sedan,Honda,Civic,2005,1600,Manual,Petrol,Alabaster Silver,Lahore,220,1340000
7928107,Multan,Imported,Hatchback,Toyota,Vitz,2014,1000,Automatic,Petrol,Grey,Islamabad,100000,2550000
7928102,Sialkot,Imported,Hatchback,Daihatsu,Cast,2019,660,Automatic,Petrol,Burgundy,Un-Registered,1200,3550000
7928112,Islamabad,Imported,,Mercedes,Benz,2015,2200,Automatic,Diesel,Grey,Islamabad,85000,16500000
7928106,Faisalabad,Imported,Sedan,Toyota,Camry,2006,2400,Automatic,Petrol,White,Islamabad,113000,3090000
7928115,Faisalabad,Imported,Sedan,Mercedes,Benz,2004,1800,Automatic,Petrol,Gold,Sindh,156000,3690000
7928124,Islamabad,,Sedan,Toyota,Corolla,2009,1800,Automatic,Petrol,Silver Mica Metallic,Islamabad,176000,2900000
7928123,Jhelum,,Sedan,Honda,Civic,2019,1800,Automatic,Petrol,Taffeta White,Islamabad,102000,5550000
7928119,Hafizabad,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Silver,Punjab,14600,2590000
7928116,Islamabad,,Hatchback,Suzuki,Swift,2022,1240,Automatic,Petrol,Mineral Grey,Islamabad,20000,4650000
7928126,Lahore,,Hatchback,Suzuki,Alto,2011,1000,Manual,Petrol,Solid White,Sindh,130000,1275000
7503387,Karachi,,Sedan,Toyota,Corolla,2022,1600,Automatic,Petrol,White,Karachi,7250,6500000
7928127,Karachi,Imported,,Daihatsu,Terios,1999,660,Automatic,Petrol,White,Sindh,1,1539000
7928132,Peshawar,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,Silver Metallic,Peshawar,96000,3400000
7928128,Jhelum,,Sedan,Toyota,Corolla,,1600,Manual,Petrol,White,Islamabad,100000,575000
7928129,Gujrat,,Hatchback,Suzuki,Cultus,2019,1000,Automatic,Petrol,White,Lahore,60000,3250000
6735972,Quetta,,,Nissan,Sunny,1998,1500,Manual,Petrol,Grey,Karachi,185000,740000
7862573,Islamabad,,Double Cabin,Toyota,Hilux,2021,2800,Automatic,Diesel,Attitude Black,Islamabad,33000,12200000
7859899,Okara,,Crossover,Honda,HR-V,,1500,Automatic,Petrol,Crystal Black Pearl,Punjab,8168,8050000
7753413,Lahore,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,Grey,Lahore,55000,4000000
7928053,Karachi,,,Suzuki,Alto,2002,660,Automatic,Petrol,Silver,Karachi,25000,950000
7928052,Islamabad,,Sedan,Honda,Civic,2019,1800,Automatic,Petrol,Taffeta White,Islamabad,46000,6000000
7928051,Gujranwala,Imported,Hatchback,Toyota,Vitz,2019,1000,Automatic,Petrol,White,Punjab,45234,4000000
